region,lat,long,node_id
LADWP,35.236729,-118.05514166,RCW_GNODE1
LADWP,35.236728999949975,-118.05503071404662,RCW_GNODE2
PGE,45.330936,-122.509466,RDLD_LNODEWR1
PGE,45.49219172021678,-122.889766,RDVL_LNODEWR1
PGE,45.49211113987233,-122.88963363398403,RDVL_LNODEWR2
PGE,45.49211113987233,-122.88976636601596,RDVL_LNODEWR3
CA,36.29851,-119.24233666,RECTOR_6_N001
CA,36.2985099999486,-119.24222488019764,RECTOR_6_N004
CA,36.298420443697815,-119.24233666,RECTOR_6_N007
CA,36.2985099999486,-119.24244711980239,RECTOR_6_N008
CA,36.29859955630218,-119.24233666,RECTOR_6_N009
LADWP,35.236638921166886,-118.05514166,REC_LA_GNODEF1
LADWP,35.236728999949975,-118.0552512859534,REC_LA_GNODEF2
LADWP,35.23681907883309,-118.05514166,REC_LA_GNODEF3
CA,40.1825869024183,-122.24461007009666,REDBLFF_6_N001
CA,40.1825869024183,-122.244845929904,REDBLFF_6_N004
CA,40.18276709746204,-122.24484593021722,REDBLFF_6_N005
CA,40.182082,-122.33313466,REDBLFF_6_N008
CA,39.02788699998577,-122.66224734180835,REDBUD_1_N001
CA,39.02788699998577,-122.66236265819168,REDBUD_1_N004
CA,33.85261603353437,-118.39378666,REDON5G_7_B1
CA,33.85253498321991,-118.39372965337051,REDON6G_7_B1
CA,33.85253498321991,-118.39384234662948,REDON8G_7_B1
CA,37.490252,-122.21302166,REDWOOD_6_N001
CA,37.49025199994532,-122.21290707079136,REDWOOD_6_N002
CA,37.49016160208324,-122.21302166,REDWOOD_6_N005
CA,37.49025199994532,-122.21313492920869,REDWOOD_6_N006
CA,37.49034239791678,-122.21302166,REDWOOD_6_N007
CA,36.605116999986976,-119.37580711743972,REEDLEY_1_N001
CA,36.605116999986976,-119.37591888256037,REEDLEY_6_N001
CA,35.409999999987434,-119.16994483454441,RENFRO_1_N001
CA,35.409999999987434,-119.1700551654556,RENFRO_1_N010
CA,33.91,-116.6766,RENWIND_1_N001
CA,34.022072120359844,-117.33190966,RERCU1_7_B1
CA,34.021990939807104,-117.33185245039536,RERCU2_7_B1
PGE,45.48409,-122.74885666,RHLS_LNODEWR1
CA,39.402805999985674,-122.01287205646443,RICE_6_N002
CA,39.402805999985674,-122.01298794353559,RICE_6_N101
CA,37.92597623462323,-122.36962966,RICHMOND_1_B1
CA,37.92589488267337,-122.36956945615904,RICHMOND_1_N001
CA,37.92589488267337,-122.36968854384095,RICHMOND_1_N004
CA,33.285967608914305,-116.95852280478567,RINCON_1_N001
CA,33.28578839099371,-116.95852280500574,RINCON_1_N003
CA,33.28578839099371,-116.95873719499427,RINCON_6_N001
CA,33.285967608914305,-116.95873719521447,RINCON_6_N008
LADWP,34.28105422156671,-118.47966,RIN_SUB_LNODEONA
LADWP,34.28097288920359,-118.47894317065888,RIN_SUB_LNODEONB
LADWP,34.28097288920359,-118.47905682934116,RIN_SUB_LNODEONC
CA,35.44252289360183,-119.26010566010629,RIOBRVO_1_N001
CA,35.44234310629778,-119.26010566035275,RIOBRVO_1_N006
CA,35.44234310629778,-119.26032633964726,RIOBRVQF_6_N001
CA,35.44252289360183,-119.26032633989372,RIOBRVTM_1_N001
CA,40.495382,-124.09927666,RIODELL_6_N001
CA,34.106051999987955,-117.97941549273571,RIOHONDO_6_N001
CA,34.106051999987955,-117.9795245072643,RIOHONDO_6_N004
CA,38.936443,-121.46646966,RIOOSO_1_N033
CA,37.72,-121.1366,RIPON_1_N001
CA,36.902618,-119.77176866,RIVERROC_6_N001
CA,38.01479,-121.79053666,RIVERVG1_7_B1
CA,37.76895425952452,-120.90816366,RIVRBANK_1_N001
CA,34.021990939807104,-117.33196554960466,RIVRSIDE_6_N001
PGE,45.535175718376884,-122.47723466,RKWD_LNODEWR1
PGE,45.535095140792315,-122.47716758555012,RKWD_LNODEWR2
PGE,45.535095140792315,-122.4773004144499,RKWD_LNODEWR3
PGE,45.30048,-122.35050266,RMP1_7_GNODE1
PGE,45.30047999992924,-122.35037463532232,RMP1_7_GNODE2
PGE,45.300390413118826,-122.35050266,RMP1_7_GNODE3
PGE,45.30047999992924,-122.35062936467767,RMP1_7_GNODE4
PGE,45.30056958688117,-122.35050266,RMP1_7_GNODE5
CA,34.590373,-117.43175266,ROADWAY_1_N001
CA,36.979885,-121.86745766,ROBROY_1_N001
CA,39.71617299994167,-121.52118461043602,ROCKCK1_7_B1
CA,39.716250681588065,-121.52112630528367,ROCKCK2_7_B1
CA,34.933939,-117.69221766,ROCKET_1_N001
CA,38.788043999985874,-121.23171544490323,ROCKLIN_6_N001
CA,38.788043999985874,-121.23183055509676,ROCKLIN_6_N003
CA,37.95526599998612,-121.33253531114549,ROGH-RDY_6_N001
CA,39.267835530340065,-120.77613866,ROLLINSF_7_B1
CA,32.84459772910598,-117.23698866,ROSECYN_6_N001
CA,32.84451713543481,-117.23693261581597,ROSECYN_6_N017
CA,35.37703397144563,-119.07797166,ROSEDAL_1_N001
CA,32.84451713543481,-117.23704338418403,ROSE_6_N001
CA,37.86470199998613,-122.08030973806707,ROSSMOOR_2_N001
CA,37.86470199998613,-122.08042426193293,ROSSMOOR_2_N101
PGE,45.39254,-122.68816466,RSMT_LNODEWR1
LADWP,34.244054210355124,-118.39266,RSM_SUB_LNODEONB
LADWP,34.24397289480934,-118.39194320739797,RSM_SUB_LNODEONC
LADWP,34.24397289480934,-118.39205679260202,RSM_SUB_LNODEOND
CA,33.014314718613214,-117.19855766,RSNTAFE_6_N001
CA,33.01423414068109,-117.19850152029953,RSNTAFE_6_N008
CA,33.01423414068109,-117.19861247970047,RSNTAFE_6_N009
CA,36.624374,-121.6883566,RSVTNRD_6_N001
PGE,45.498188,-122.92565266,RSWY_LNODEWR1
CA,37.979737,-120.41451566,RTRACK_1_N001
PGE,45.516644,-122.45515466,RUBY_LNODEWR1
CA,38.126388999986105,-121.77494261681363,RUSSEL_7_N007
CA,40.819848,-123.82663866,RUSSRCH_6_N001
PGE,45.61238346647657,-122.76775466,RVGS_LNODEWK2
PGE,45.61247299992857,-122.76788199503471,RVGS_LNODEWR3
CA,37.76887287022286,-120.90810355553742,RVRBANK_1_N001
CA,37.76887287022286,-120.90822244446258,RVRBANK_1_N005
PGE,45.469246,-122.67184466,RVVW_LNODEWR1
CA,34.1798,-119.083166,S.CLARA_6_N021
CA,35.880348,-119.46984866,S0479_7_N003
CA,36.1957859999872,-119.43908452662076,S473_7_N005
CA,35.107488,-118.92282766,S622B_7_N003
CA,37.71,-121.466,SAFEWAY_1_N001
CA,36.683239999986945,-121.65120502290527,SALINAS_1_N001
CA,36.683239999986945,-121.65131697709472,SALINAS_1_N024
PGE,44.946559999982426,-123.04009754358428,SALM_LNODEBR1
PGE,44.946559999982426,-123.04022445641574,SALM_LNODEBR2
CA,35.951389,-120.86777866,SALNRGN_7_B1
CA,32.694367,-117.1424566,SAMPSON_6_N010
CA,36.073766,-120.93680466,SANARDO_6_N001
CA,34.07740799998797,-117.20173852376878,SANBRDNO_6_GN002
CA,34.07740799998797,-117.20184747623122,SANBRDNO_6_GN003
CA,34.055569,-117.18253866,SANBRDNO_6_GN005
CA,34.075894,-117.24140466,SANBRDNO_6_N014
CA,37.49972924078839,-122.24397466,SANCRLS_6_N001
CA,37.499647879591045,-122.24391479097326,SANCRLS_6_N002
CA,37.499647879591045,-122.24403320902675,SANCRLS_6_N004
CA,38.186111,-120.1566,SANDBAR_7_B1
CA,36.64502999998689,-119.15920293037858,SANDCRK_6_N001
CA,36.70707499998684,-119.61075799334833,SANGERCO_7_B1
CA,36.70707499998684,-119.6108700066517,SANGER_1_N001
CA,36.62106483974649,-120.1781166,SANJOQN_6_N001
CA,36.620984080112606,-120.17805190550352,SANJOQN_6_N006
CA,37.069167,-121.07694466,SANLUIS2_7_B1
CA,37.06916699994648,-121.07683105222753,SANLUIS2_7_B3
CA,37.06907687796754,-121.07683105236174,SANLUIS4_7_B1
CA,37.06901315215404,-121.07691091843047,SANLUIS4_7_B3
CA,37.068997912327994,-121.07702223935081,SANLUIS6_7_B1
CA,37.06902912619938,-121.07712819599048,SANLUIS6_7_B3
CA,37.069094853841584,-121.07720547182997,SANLUIS8_7_B1
CA,37.06918002691161,-121.07724238542458,SANLUIS8_7_B3
CA,36.77962699998679,-120.7299549017318,SANLUSRY_6_N013
CA,36.77962699998679,-120.73006709826822,SANLUSRY_6_N014
CA,33.211532999988535,-117.33442746812835,SANLUSRY_6_N101
CA,33.211532999988535,-117.33453453187165,SANLUSRY_6_N201
CA,37.58333525489619,-122.31903566,SANMATEO_1_N001
CA,37.58325387253711,-122.31897570912399,SANMATEO_1_N001
CA,33.409472,-117.59064166,SANMATEO_1_N009
CA,37.58325387253711,-122.31909429087602,SANMATO_6_N001
CA,35.75192,-120.68416366,SANMIGL_6_N001
CA,33.12885155124498,-117.19722253462302,SANMRCOS_6_N001
CA,33.12877399995433,-117.19716906934049,SANMRCOS_6_N007
CA,33.12869644873215,-117.19722253471748,SANMRCOS_6_N011
CA,33.12869644873215,-117.19732946528255,SANMRCOS_6_N012
CA,37.984803,-122.33661866,SANPBLO_1_N001
CA,37.970858222937125,-122.52706566,SANRAFL_1_N001
CA,37.97077688851645,-122.52700543261207,SANRAFL_1_N006
CA,37.97077688851645,-122.52712456738793,SANRAFL_1_N007
CA,37.745125434987564,-121.93600563263105,SANRAMON_2_N001
CA,37.74494456490202,-121.93600563291055,SANRAMON_2_N004
CA,37.74494456490202,-121.93623436708945,SANRAMON_2_N023
CA,37.745125434987564,-121.93623436736895,SANRAMON_2_N024
CA,38.779999999985954,-122.66994244753654,SANTAFE_7_B1
CA,38.779999999985954,-122.67005755246346,SANTAFE_7_B1
CA,33.78461699446498,-116.41025972078829,SANTARO_1_N001
CA,33.78443700544048,-116.41025972101586,SANTARO_1_N014
CA,33.78443700544048,-116.41047627898416,SANTARO_1_N017
CA,33.78461699446498,-116.41047627921172,SANTARO_1_N021
CA,32.85458372763656,-116.96834466,SANTEE_1_N001
CA,32.85450313616951,-116.96828861109786,SANTEE_1_N003
CA,32.85450313616951,-116.96839938890227,SANTEE_1_N004
CA,33.665063,-117.76805166,SANTIAGO_6_N026
CA,33.110493,-116.67110466,SANTYSBL_6_N001
CA,33.91,-116.6366,SANWIND_1_N001
CA,32.562237999988916,-117.02641779453799,SANYSDRO_6_N001
CA,32.562237999988916,-117.02652420546201,SANYSDRO_6_N004
CA,32.545004,-117.06958366,SANYSDRO_6_N013
CA,37.281032287183876,-122.0147695273561,SARATOGA_2_N001
CA,37.280851712707836,-122.01476952762836,SARATOGA_2_N006
CA,37.280851712707836,-122.01499647237166,SARATOGA_2_N011
CA,34.4222099999511,-118.57216638545077,SAUGUS_6_N001
CA,34.4221195795684,-118.57227666,SAUGUS_6_N008
CA,34.4222099999511,-118.57238561454929,SAUGUS_6_N009
CA,34.42230042043155,-118.57227666,SAUGUS_6_N010
CA,34.42,-118.5766,SAUGUS_6_N012
CA,37.86340599998612,-122.49836873883265,SAUSALTO_6_N001
CA,37.86340599998612,-122.49848326116738,SAUSALTO_6_N002
LADWP,33.918151,-118.42764866,SCA_GS_GNODE1
LADWP,33.91815099995231,-118.42753940762094,SCA_GS_GNODE2
LADWP,33.918060886135436,-118.4275394077358,SCA_GS_GNODE4
LADWP,33.917997166088014,-118.427616194086,SCA_GS_GNODE5
LADWP,33.917981927644455,-118.42772322237177,SCA_GS_GNODE6
LADWP,33.9180131387017,-118.42782509322086,SCA_GS_GNODE7
LADWP,33.91807886040714,-118.42789938920775,SCA_GS_LNODE1AUX
LADWP,33.91816402577284,-118.42793487934085,SCA_GS_LNODE2AUX
LADWP,33.91825400500674,-118.42792894664778,SCA_GS_LNODE4AUX
LADWP,33.91833643226557,-118.42788506116258,SCA_GS_LNODE5AUX
LADWP,33.91840200617013,-118.42781057548724,SCA_GS_LNODE6AUX
LADWP,33.91844466871178,-118.42771492357167,SCA_GS_LNODE7AUX
LADWP,33.91846141326686,-118.42760822199088,SCA_LA_LNODE3SS
LADWP,33.918451884282646,-118.42750023805854,SCA_SUB_LNODEONA
LADWP,33.91841787609632,-118.42739967533626,SCA_SUB_LNODEONB
PGE,45.46209299998226,-123.15735317034773,SCGN_LNODEBR1
PGE,45.46209299998226,-123.15748082965227,SCGN_LNODEBR2
CA,36.402237,-120.13827266,SCHINDLR_1_N005
CA,36.400234999987035,-120.10310434302707,SCHLNDLR_7_N002
CA,36.400234999987035,-120.10321565697292,SCHLNDLR_7_N003
CA,38.3,-121.8766,SCHMLBCH_1_N001
PGE,45.61256253352346,-122.76775466,SCHN_LNODE5LD
CA,34.3007956214976,-119.18563240503144,SCLARA_6_N001
CA,34.300976378405124,-119.1856324052669,SCLARA_6_N008
PGE,45.0806099999824,-121.88674647044911,SCP1_7_GNODE1
PGE,45.0806099999824,-121.88687352955097,SCP1_LNODE1LD
PGE,45.75779999998198,-122.87433581149061,SCPS_LNODEWR1
PGE,45.75779999998198,-122.87446418850939,SCPS_LNODEWR2
CA,32.91119872129761,-117.11258966,SCRIPPS_6_N001
CA,32.91111813933897,-117.11253358224198,SCRIPPS_6_N008
CA,32.91111813933897,-117.11264441775866,SCRIPPS_6_N013
CA,36.700797999986875,-119.75448599883886,SCWAX_1_N001
CA,35.75666699998737,-117.38050076336168,SEARLES_7_N001
CA,35.75666699998737,-117.38061123663833,SEARLES_7_N004
CA,37.744657,-121.60285966,SEAWEST_6_N001
CA,33.94,-116.7366,SEAWIND_1_B1
CA,34.85946599998758,-116.86546905816138,SEGS1G_7_B1
CA,34.858327,-116.84351466,SEGS2G_7_B1
CA,35.600398,-119.43749866,SEMITRPC_1_N001
CA,33.81887301302021,-118.22276026528898,SERRFGEN_7_B1
CA,37.69171986891291,-122.45576338542767,SERRMNTE_1_N011
CA,37.63904926020716,-122.38589666,SFIA-MA_1_N001
CA,37.63896786988162,-122.38583665888167,SFIA_1_N001
CA,37.63896786988162,-122.38595534111833,SFIA_1_N007
PGE,45.4251,-122.852366,SFRY_LNODEWR1
CA,33.141540731105856,-117.23879366,SHADOWR_1_N001
CA,33.141460134434745,-117.23873742707974,SHADOWR_1_N006
CA,33.141460134434745,-117.23884857292029,SHADOWR_1_N008
CA,39.115058,-120.9533166,SHADYGLN_6_N001
CA,35.51372,-119.31757166,SHAFTER_1_N001
CA,37.097275,-120.15645466,SHARON_1_N001
CA,37.55,-122.4266,SHAWROAD_1_N001
PGE,45.095684,-123.40222966,SHDN_LNODEBR1
CA,38.183541,-121.80601366,SHILOH3B_7_N001
CA,38.133,-121.87166,SHILOH3_7_N002
CA,38.125383,-121.8478766,SHILOH_7_B1
CA,38.180241,-121.87826666,SHILO_7_N002
CA,35.372222,-119.017566,SHL-KRVD_1_N001
CA,38.031607,-121.94572866,SHLLCHM_6_N001
CA,38.65969989665331,-120.94693866,SHNGLESR_1_N001
CA,38.659619051658225,-120.94687822587785,SHNGLESR_1_N004
CA,38.659619051658225,-120.94699777412218,SHNGLESR_1_N103
CA,37.511676999986356,-122.20767698568532,SHREDDER_1_N001
PGE,45.55800999998223,-122.93732906680219,SHTE_LNODEWJ1
PGE,45.55800999998223,-122.93745693319782,SHTE_LNODEWJ2
CA,38.49950299998593,-122.45908751973128,SILVERDO_1_N001
CA,38.49950299998593,-122.45920248026871,SILVERDO_1_N002
CA,34.87826099998756,-120.33120693531724,SISQUOC_1_N001
CA,34.87826099998756,-120.33131706468279,SISQUOC_1_N020
CA,36.620984080112606,-120.17816809449648,SJCOGEN_7_N001
CA,38.343592,-123.04480966,SLMNCRK_6_N001
PGE,45.35551373913944,-122.619266,SLVN_LNODEWR8
PGE,45.35543313041112,-122.61913377114355,SLVN_LNODEWR9
PGE,45.45828,-122.65250466,SLWD_LNODEWR2
PGE,45.529,-122.69366,SLZR_LNODEERF
PGE,45.054314,-122.70968666,SMLL_LNODEBR1
PGE,45.301616999982336,-121.7451363167375,SMMT_LNODEBR1
PGE,45.301616999982336,-121.74526368326252,SMMT_LNODEFR2
CA,40.436389,-122.26861166,SMPSN-AN_7_B1
CA,39.207939,-121.30147666,SMRTVLTP_6_N101
CA,35.59,-119.4466,SMTRPCWS_1_N001
CA,38.777699,-122.74089566,SMUDGEO1_7_B1
CA,37.603294,-122.42042466,SNANDRES_6_N001
CA,35.092421,-118.87824166,SNBRNRD_6_N001
PGE,45.4041,-122.273366,SNDY_LNODEBR1
CA,37.34102432531631,-121.90094938880982,SNJOSEB_1_N001
CA,37.34084367457506,-121.90094938908317,SNJOSEB_1_N005
CA,37.34084367457506,-121.90117661091692,SNJOSEB_1_N009
CA,37.34102432531631,-121.9011766111902,SNJOSEB_1_N013
CA,37.328246190599145,-121.90253166,SNJSEA_1_N001
CA,37.32816490468582,-121.90247198103432,SNJSEA_1_N005
CA,37.32816490468582,-121.90259001896568,SNJSEA_1_N101
CA,37.711237436769906,-122.14880668270004,SNLNDRO_1_N001
CA,37.71105656311971,-122.14880668297907,SNLNDRO_1_N014
CA,37.71105656311971,-122.14903531702093,SNLNDRO_1_N017
CA,37.711237436769906,-122.14903531729996,SNLNDRO_1_N027
PGE,45.048,-122.96366,SNP1_7_GNODE
PGE,45.55126,-122.92047966,SNST_LNODEJ10
PGE,45.551259999928696,-122.92035114898874,SNST_LNODEJ11
PGE,45.551170469589756,-122.92035114919247,SNST_LNODEWJ9
PGE,45.55110716214517,-122.92044155340761,SNST_LNODEWR1
PGE,45.55109202235962,-122.92056756281364,SNST_LNODEWR2
PGE,45.551123031276205,-122.9206875001639,SNST_LNODEWR3
PGE,45.55118832737542,-122.9207749724332,SNST_LNODEWR4
PGE,45.551272941265054,-122.92081675682044,SNST_LNODEWR5
PGE,45.5513623378992,-122.92080977215292,SNST_LNODEWR6
PGE,45.551444231495914,-122.9207581037734,SNST_LNODEWR7
PGE,45.551509380876446,-122.92067040819664,SNST_LNODEWR8
CA,33.12877399995433,-117.19738293065951,SNTAMRA_1_N001
CA,33.12885155124498,-117.19732946537698,SNTAMRA_1_N005
CA,37.085979,-121.01327366,SNTANLA_6_N001
CA,38.43691201584367,-122.7133166,SNTARSA_1_N001
CA,38.43683099206306,-122.71325027901106,SNTARSA_1_N002
CA,38.43683099206306,-122.71336972098895,SNTARSA_1_N006
CA,37.055061,-120.63408666,SNTARTA_6_N001
CA,34.625273999987726,-120.11813905143147,SNTAYNZ_1_N001
CA,34.625273999987726,-120.11824894856855,SNTAYNZ_1_N002
CA,37.6223639999863,-122.44717791303894,SNTHLNE_6_N001
CA,37.6223639999863,-122.44729208696107,SNTHLNE_6_N002
CA,37.90594,-122.20814466,SOBRANTE_1_N001
CA,36.429513,-121.33190166,SOLEDAD_6_N001
CA,38.27659,-122.46201466,SONMALF_7_B1
CA,33.3697279999884,-117.5542763222204,SONOFR2_7_B1
CA,33.369323,-117.55350666,SONOFR3_7_B1
CA,33.3697279999884,-117.55438367777961,SONOFRE_2_N067
CA,34.881503,-117.89202366,SOUTHBAS_1_N001
CA,38.575612901218726,-121.49758866,SOUTHBY_6_N001
CA,40.026139,-120.96174866,SPANSHCK_6_N001
PGE,45.2914999999823,-122.94713632490327,SPBK_LNODEWR1
PGE,45.2914999999823,-122.94726367509682,SPBK_LNODEWR2
CA,37.731667,-121.11722266,SPCMPNY_7_B1
CA,36.613591,-121.56677966,SPENCE_6_N001
CA,40.876389,-121.70111166,SPI-BURN_7_N003
CA,39.940833,-120.87555666,SPI-QUCY_7_N002
CA,38.73992576174639,-120.67723108004192,SPICAMIN_1_N001
CA,38.903333,-121.30888966,SPILINCF_7_N002
PGE,45.290455,-122.96114366,SPNS_LNODEPNP
LADWP,35.171153,-118.00165266,SPR3PP_2_SOLARGNODE
CA,36.10586253074472,-118.93516918490357,SPRINGVL_6_N001
CA,36.1056834691532,-118.93516918515617,SPRINGVL_6_N002
CA,36.1056834691532,-118.93539081484384,SPRINGVL_6_N004
CA,36.10586253074472,-118.93539081509644,SPRINGVL_6_N006
CA,38.44477699421626,-120.51680127719848,SPRNGGP_7_B1
CA,32.73903399998875,-117.00264674817954,SPRNGVLY_6_N001
CA,32.73903399998875,-117.00275325182045,SPRNGVLY_6_N010
LADWP,35.249167,-117.95527866,SPR_PP_GNODE1
LADWP,35.250031,-117.97684766,SPR_PP_GNODE2
CA,38.12003299998604,-122.6136286190588,STAFFORD_6_N002
CA,38.12003299998604,-122.61374338094127,STAFFORD_6_N101
CA,37.99164936143144,-121.34848834268169,STAGG_2_N001
CA,37.99146863845723,-121.34848834296416,STAGG_2_N014
CA,37.99146863845723,-121.34871765703586,STAGG_6_N001
CA,37.99164936143144,-121.34871765731833,STAGG_6_N003
CA,37.81024899998616,-122.27138577177666,STATIN-L_7_N001
CA,37.837585251800924,-122.26350366,STATIND_1_N001
CA,37.83750387408463,-122.26344350874285,STATIND_1_N010
CA,37.83750387408463,-122.26356249125716,STATIND_1_N013
CA,37.76334825993251,-122.21444466,STATINJ_1_N001
CA,37.763266870018874,-122.21438455959634,STATINJ_1_N012
CA,37.763266870018874,-122.21450344040367,STATINJ_1_N027
CA,37.81024899998616,-122.27150022822465,STATINL_1_N001
CA,37.80554442667025,-122.23091354965457,STATINX_1_N001
CA,37.805363573219,-122.23091354993484,STATINX_1_N012
CA,37.805363573219,-122.23114245006515,STATINX_1_N014
CA,37.80554442667025,-122.23114245034543,STATINX_1_N024
CA,38.033308,-122.11579466,STAUFER_7_B1
CA,37.963279,-121.32347666,STCKTNAR_6_N001
CA,37.94,-122.3866,STDOIL_1_N009
CA,37.3360521934471,-122.04280566,STELLING_1_N001
CA,37.33597090326187,-122.04274597179946,STELLING_1_N004
CA,37.33597090326187,-122.04286402820055,STELLING_1_N007
PGE,45.847823999927755,-122.8208076405867,STHL_LNODEWR1
PGE,45.847913606718635,-122.82067966,STHL_LNODEWR3
LADWP,34.067054141297895,-118.22666,STJ_SUB_LNODEONB
LADWP,34.06697292933807,-118.22594339850212,STJ_SUB_LNODEONC
LADWP,34.06697292933807,-118.22605660149787,STJ_SUB_LNODEOND
CA,37.94722338217881,-121.28911838573319,STKTONA_1_N001
CA,37.947042617710025,-121.28911838601516,STKTONA_1_N003
CA,37.947042617710025,-121.28934761398483,STKTONA_6_N001
CA,37.94722338217881,-121.28934761426686,STKTONA_6_N004
CA,40.677845,-122.3497166,STLLWATR_6_N001
PGE,45.13908999998239,-122.91259543439686,STLS_LNODEBR1
PGE,45.13908999998239,-122.91272256560313,STLS_LNODEBR4
CA,34.950628,-120.44425966,STMARIA_7_N101
PGE,45.54194753562614,-122.69518591499556,STME_LNODEWR7
PGE,45.54194753562614,-122.69505808500446,STME_LNODEWR8
PGE,45.507683,-122.84295766,STMS_LNODEBR5
CA,37.385278,-121.14083366,STNSLSRP_7_B1
CA,35.316584007161445,-119.06818269302951,STOCKDLE_1_N001
CA,35.31640399273835,-119.06818269327503,STOCKDL_2_N001
CA,35.31640399273835,-119.06840330672496,STOCKDL_2_N002
CA,35.316584007161445,-119.06840330697057,STOCKDL_2_N101
CA,36.472251999987044,-119.18811326795894,STONCRRL_6_N001
CA,36.472251999987044,-119.18822473204106,STONCRRL_6_N003
CA,37.303708999986505,-121.86757223713448,STONE_1_N001
CA,37.303708999986505,-121.86768576286552,STONE_1_N005
CA,38.42,-122.7866,STONYPT_1_N001
CA,36.98288702744317,-120.03374666,STOREY1_2_N001
CA,36.98280598626407,-120.03368742689443,STOREY1_2_N003
CA,36.98280598626407,-120.03380457310557,STOREY2_2_N001
CA,32.745604999988714,-117.07864474591278,STREAMVW_6_N001
CA,32.745604999988714,-117.07875125408722,STREAMVW_6_N007
CA,36.530868,-120.10438666,STROUD_6_N001
CA,36.531548,-120.10691666,STROUD_6_N003
CA,33.256701,-117.41654766,STUART_6_N001
CA,38.24526219208727,-122.04122215940387,SUISUN_1_N001
CA,38.24508180780079,-122.04122215968884,SUISUN_1_N008
CA,38.24508180780079,-122.04145184031118,SUISUN_1_N009
CA,38.24526219208727,-122.04145184059615,SUISUN_1_N010
CA,39.319203,-120.37889766,SUMMIT_6_N001
CA,34.99008799998758,-117.54270909751297,SUNGEN_1_B1
CA,37.586891,-121.86937966,SUNOL_6_N001
CA,35.227222,-119.62972266,SUNST_2_N006
CA,34.61,-120.2266,SURF_1_N009
CA,32.65811799998879,-117.09168677275396,SWEETWTR_6_N017
CA,32.65811799998879,-117.09179322724617,SWEETWTR_6_N018
CA,37.304753,-121.75353366,SWIFT_1_GN001
CA,37.3225281884819,-121.79672966,SWIFT_1_N001
CA,37.322446905744414,-121.79666998783091,SWIFT_1_N003
CA,37.322446905744414,-121.7967880121691,SWIFT_1_N006
PGE,45.56270999998213,-122.70477806140974,SWNI_LNODEWR1
PGE,45.56270999998213,-122.70490593859027,SWNI_LNODEWR2
PGE,45.36912499998226,-122.84562425910677,SXCR_LNODEWR1
PGE,45.36912499998226,-122.84575174089326,SXCR_LNODEWR2
CA,39.76991684305054,-121.82421866,SYCAMORE_1_N101
CA,39.76983607845885,-121.82415733357864,SYCAMORE_1_N201
CA,39.76983607845885,-121.82427866642136,SYCAMORE_1_N301
PGE,45.50957,-122.73980766,SYLV_LNODEWR1
CA,35.351417,-119.98571566,T0239_7_N002
CA,36.1957859999872,-119.43919547337924,T0304_7_N003
CA,38.01235335073215,-121.75817632388467,T320BS1_7_B1
CA,38.012172649156476,-121.75817632416728,T320BS2_7_B1
CA,38.012172649156476,-121.75840567583272,T320BS3_7_B1
CA,38.01235335073215,-121.75840567611547,T320BS4_7_B1
PGE,45.520916,-122.60229566,TABR_LNODEWR6
CA,35.14999999998751,-119.47994486994581,TAFT1_1_N001
CA,35.14999999998751,-119.48005513005418,TAFT1_1_N004
CA,39.313743,-120.49680466,TAMARACK_6_N001
CA,33.817316,-116.45489866,TAMARISK_1_N001
CA,34.109614,-116.41183766,TAP801_1_N001
CA,34,-116.566,TAP807_1_N001
LADWP,34.17905418777958,-118.54466,TAR_SUB_LNODEONA
LADWP,34.1789729060972,-118.54394327481864,TAR_SUB_LNODEONB
LADWP,34.1789729060972,-118.54405672518136,TAR_SUB_LNODEONC
CA,37.79959499998613,-121.90778877874537,TASSAJAR_2_N001
CA,37.79959499998613,-121.90790322125477,TASSAJAR_2_N002
CA,35.018589,-118.97953666,TECUYA_6_N001
CA,37.79,-121.3666,TEICHERT_1_N001
CA,35.019534,-118.95477966,TEJON_6_N001
CA,32.6379177816674,-117.0160766,TELECYN_1_N001
CA,32.63783710915427,-117.0160146900743,TELECYN_1_N006
CA,32.63783710915427,-117.01612530992571,TELECYN_1_N014
CA,35.382795999987465,-119.69634883811834,TEMBLOR_1_N003
CA,35.382795999987465,-119.69645916188169,TEMBLOR_1_N004
CA,35.557,-120.682666,TEMPLE21_7_N002
CA,35.554496,-120.67999666,TEMPLETN_2_N008
CA,34.03,-116.5366,TERAWND_1_N001
CA,38.116464,-121.42200766,TERMNOUS_6_N001
CA,37.714254,-121.56457166,TESLA_1_N027
CA,37.73,-121.9366,TESSUB_2_N001
CA,35.319191999987495,-119.12859784623319,TEVIS_1_N001
CA,35.319191999987495,-119.12870815376682,TEVIS_1_N003
CA,35.36999999998748,-119.4799448397684,TEXSUN1G_7_B2
CA,35.36999999998748,-119.48005516023167,TEXSUN1G_7_N001
CA,35.3599999999875,-119.47994484104835,TEXSUN2G_7_B2
CA,35.3599999999875,-119.48005515895167,TEXSUN2G_7_N001
PGE,45.43057999998226,-122.77704320169026,TGRD_LNODEWR1
PGE,45.43057999998226,-122.77717079830987,TGRD_LNODEWR2
CA,33.833699,-116.52464266,THORNHIL_1_N001
CA,38.01989465330933,-122.06150068264388,TIDEWATR_2_N001
CA,38.02007534657929,-122.06150068292666,TIDEWATR_2_N014
PGE,45.49407372009448,-122.8203266,TKTX_LNODEWR1
